id;data;nfe;nf_desconto;valor_bruto;valor_venda;cliente_id
2644;2022-11-27 00:00:00,000;"SO51873";17,4;237,3;219,9;504
2645;2022-11-27 00:00:00,000;"SO51874";175,25;1889,72;1714,47;526
2646;2022-11-27 00:00:00,000;"SO51875";347,6;6540,29;6192,69;208
2647;2022-11-27 00:00:00,000;"SO51871";11,6;166,86;155,26;290
2648;2022-11-27 00:00:00,000;"SO51867";35,75;598,54;562,79;493
2649;2022-11-27 00:00:00,000;"SO51866";49;434,47;385,47;688
2651;2022-11-27 00:00:00,000;"SO51865";73,5;630,19;556,69;110
2652;2022-11-27 00:00:00,000;"SO51870";21,9;102,5;80,6;162
2654;2022-11-27 00:00:00,000;"SO51872";15,9;171,36;155,46;240
2655;2022-11-28 00:00:00,000;"SO53452";947,5;8553,84;7606,34;421
2657;2022-11-28 00:00:00,000;"SO53454";626,65;11538,5;10911,85;214
2658;2022-11-29 00:00:00,000;"SO53455";584,05;6650,46;6066,41;444
2659;2022-11-29 00:00:00,000;"SO53456";345,05;4725,14;4380,09;266
2660;2022-11-30 00:00:00,000;"SO53457";724;7232,51;6508,51;389
2661;2022-12-01 00:00:00,000;"SO53458";668,75;11167,81;10499,06;607
2662;2022-12-01 00:00:00,000;"SO53459";564,05;8601,87;8037,82;535
2663;2022-12-02 00:00:00,000;"SO53460";809,45;9336,2;8526,75;449
2664;2022-12-02 00:00:00,000;"SO53462";33,7;282,72;249,02;160
2665;2022-12-02 00:00:00,000;"SO53463";154,5;2179,51;2025,01;150
2666;2022-12-02 00:00:00,000;"SO53461";8,1;118,72;110,62;693
2667;2022-12-03 00:00:00,000;"SO53464";413,4;6868,55;6455,15;386
2668;2022-12-04 00:00:00,000;"SO53465";1128,25;11716,29;10588,04;89
2669;2022-12-04 00:00:00,000;"SO53466";25,5;354,95;329,45;300
2670;2022-12-05 00:00:00,000;"SO53468";513,1;10040,77;9527,67;577
2671;2022-12-04 00:00:00,000;"SO53467";283,65;4546,46;4262,81;308
2672;2022-12-05 00:00:00,000;"SO53469";250,2;2480,45;2230,25;160
2673;2022-12-05 00:00:00,000;"SO53470";276,8;4064,09;3787,29;145
2674;2022-12-06 00:00:00,000;"SO53471";440,05;5447,3;5007,25;483
2675;2022-12-06 00:00:00,000;"SO53472";622,2;9960,54;9338,34;407
2676;2022-12-07 00:00:00,000;"SO53474";255,75;5635,23;5379,48;320
2677;2022-12-06 00:00:00,000;"SO53473";46,05;501;454,95;634
2678;2022-12-07 00:00:00,000;"SO53476";236,3;2702,83;2466,53;225
2679;2022-12-07 00:00:00,000;"SO53475";480,25;9370,73;8890,48;390
2680;2022-12-08 00:00:00,000;"SO53479";22,5;603,12;580,62;700
2681;2022-12-09 00:00:00,000;"SO53480";563,35;8807,85;8244,5;276
2682;2022-12-08 00:00:00,000;"SO53478";794,95;7027,53;6232,58;509
2683;2022-12-08 00:00:00,000;"SO53477";482,5;5340,19;4857,69;154
2684;2022-12-09 00:00:00,000;"SO53481";23,4;698,06;674,66;401
2685;2022-12-09 00:00:00,000;"SO53482";54,45;529,2;474,75;374
2686;2022-12-09 00:00:00,000;"SO53483";480,05;9817,94;9337,89;91
2687;2022-12-10 00:00:00,000;"SO53484";416;6016,1;5600,1;608
2688;2022-12-11 00:00:00,000;"SO53485";745,95;11614,68;10868,73;298
2689;2022-12-11 00:00:00,000;"SO53486";34,8;397,07;362,27;330
2690;2022-12-11 00:00:00,000;"SO53487";8,35;138;129,65;334
2691;2022-12-12 00:00:00,000;"SO53491";22,5;195,39;172,89;504
2692;2022-12-12 00:00:00,000;"SO53493";240,2;5888,73;5648,53;8
2693;2022-12-12 00:00:00,000;"SO53490";41,85;1271,94;1230,09;301
2694;2022-12-12 00:00:00,000;"SO53488";21,2;226,3;205,1;165
2695;2022-12-13 00:00:00,000;"SO53496";87,5;1926,83;1839,33;57
2697;2022-12-12 00:00:00,000;"SO53492";408,15;5407,28;4999,13;92
2698;2022-12-12 00:00:00,000;"SO53489";4,8;186;181,2;211
2699;2022-12-12 00:00:00,000;"SO53495";25,6;390,77;365,17;500
2700;2022-12-13 00:00:00,000;"SO53498";65,45;765,01;699,56;22
2701;2022-12-13 00:00:00,000;"SO53497";478;5840,25;5362,25;462
2702;2022-12-13 00:00:00,000;"SO53499";995,95;10243,51;9247,56;276
2703;2022-12-14 00:00:00,000;"SO53501";39,85;793,7;753,85;394
2704;2022-12-15 00:00:00,000;"SO53502";461,75;9541,21;9079,46;538
2705;2022-12-14 00:00:00,000;"SO53500";325,2;5207,86;4882,66;689
2706;2022-12-16 00:00:00,000;"SO53505";704,05;9271,11;8567,06;518
2707;2022-12-15 00:00:00,000;"SO53504";47,95;428,86;380,91;302
2708;2022-12-15 00:00:00,000;"SO53503";137,45;985,25;847,8;478
2709;2022-12-16 00:00:00,000;"SO53506";344;6179,84;5835,84;87
2710;2022-12-17 00:00:00,000;"SO53508";356,1;4028,37;3672,27;106
2711;2022-12-16 00:00:00,000;"SO53507";12,6;710,41;697,81;663
2712;2022-12-17 00:00:00,000;"SO53510";306,65;5378,4;5071,75;561
2713;2022-12-17 00:00:00,000;"SO53512";267,7;5983,06;5715,36;604
2714;2022-12-17 00:00:00,000;"SO53509";214,15;3793,27;3579,12;593
2715;2022-12-17 00:00:00,000;"SO53511";84,35;1162,5;1078,15;469
2716;2022-12-18 00:00:00,000;"SO53513";845,7;8959,67;8113,97;146
2717;2022-12-20 00:00:00,000;"SO53514";652,4;10290,48;9638,08;452
2719;2022-12-20 00:00:00,000;"SO53516";80,8;336,2;255,4;637
2720;2022-12-20 00:00:00,000;"SO53515";5,3;144;138,7;45
2721;2022-12-20 00:00:00,000;"SO53518";681,5;11038,53;10357,03;109
2722;2022-12-21 00:00:00,000;"SO53519";8,35;134,55;126,2;642
2723;2022-12-21 00:00:00,000;"SO53520";479,7;7006,5;6526,8;317
2724;2022-12-22 00:00:00,000;"SO53521";60,2;909,06;848,86;399
2725;2022-12-23 00:00:00,000;"SO53523";247,35;4536,79;4289,44;386
2726;2022-12-23 00:00:00,000;"SO53524";710,2;8679,71;7969,51;290
2727;2022-12-23 00:00:00,000;"SO53522";12,6;198,24;185,64;378
2728;2022-12-25 00:00:00,000;"SO53526";387,3;6205,78;5818,48;341
2729;2022-12-25 00:00:00,000;"SO53525";149,35;3884,79;3735,44;392
2730;2022-12-27 00:00:00,000;"SO53527";727,45;11755,79;11028,34;337
2731;2022-12-28 00:00:00,000;"SO53528";148,75;1514,23;1365,48;357
2732;2022-12-29 00:00:00,000;"SO53530";556,95;8933,63;8376,68;46
2733;2022-12-28 00:00:00,000;"SO53529";21,9;132,5;110,6;570
2734;2022-12-31 00:00:00,000;"SO53531";557,65;8832,89;8275,24;96
2735;2023-01-01 00:00:00,000;"SO53533";401,45;6207,99;5806,54;105
2736;2022-12-31 00:00:00,000;"SO53532";16,8;162,18;145,38;484
2737;2023-01-02 00:00:00,000;"SO53534";322;4896,26;4574,26;514
2738;2023-01-02 00:00:00,000;"SO53535";457,1;7081,46;6624,36;271
2739;2023-01-05 00:00:00,000;"SO53536";755,3;10658,67;9903,37;269
2740;2023-01-05 00:00:00,000;"SO53537";205,8;1281,02;1075,22;378
2741;2023-01-07 00:00:00,000;"SO53538";258,95;3459,75;3200,8;549
2742;2023-01-07 00:00:00,000;"SO53539";171,65;2952,13;2780,48;267
2743;2023-01-07 00:00:00,000;"SO53540";204,7;2429,34;2224,64;482
2744;2023-01-08 00:00:00,000;"SO53541";557,4;8755,09;8197,69;551
2745;2023-01-10 00:00:00,000;"SO53542";132,75;1926,58;1793,83;241
2746;2023-01-11 00:00:00,000;"SO53543";20,4;118,45;98,05;65
2747;2023-01-11 00:00:00,000;"SO53544";13,1;327,6;314,5;616
2748;2023-01-12 00:00:00,000;"SO53545";251,25;4880,97;4629,72;92
2749;2023-01-13 00:00:00,000;"SO53546";292,65;5526,01;5233,36;404
2750;2023-01-17 00:00:00,000;"SO53548";315,5;4624,81;4309,31;298
2751;2023-01-15 00:00:00,000;"SO53547";60,6;577,76;517,16;219
2752;2023-01-17 00:00:00,000;"SO53551";333,6;5693,1;5359,5;449
2754;2023-01-17 00:00:00,000;"SO53550";92,6;2150,97;2058,37;192
2756;2023-01-31 00:00:00,000;"SO79061";326,7;3900,73;3574,03;560
2757;2023-01-31 00:00:00,000;"SO79059";43,5;348,84;305,34;76
2758;2023-01-31 00:00:00,000;"SO79060";58,2;491,3;433,1;493
2759;2023-01-31 00:00:00,000;"SO79062";455,2;5669,18;5213,98;294
2760;2023-02-02 00:00:00,000;"SO79068";43,3;1168,5;1125,2;232
2761;2023-02-01 00:00:00,000;"SO79064";32,3;592,59;560,29;520
2762;2023-02-01 00:00:00,000;"SO79065";297,95;3989,98;3692,03;226
2764;2023-02-01 00:00:00,000;"SO79066";324,85;5563,54;5238,69;476
2765;2023-02-01 00:00:00,000;"SO79067";5,8;191,16;185,36;207
2766;2023-02-03 00:00:00,000;"SO79074";154,45;2804,91;2650,46;55
2767;2023-02-02 00:00:00,000;"SO79072";65,65;1255,94;1190,29;270
2768;2023-02-02 00:00:00,000;"SO79073";21,7;756,3;734,6;191
2769;2023-02-02 00:00:00,000;"SO79070";168,2;2558,06;2389,86;335
2770;2023-02-02 00:00:00,000;"SO79069";244,85;4177,46;3932,61;225
2771;2023-02-02 00:00:00,000;"SO79071";25,05;142,6;117,55;381
2773;2023-02-03 00:00:00,000;"SO79078";202,15;3413,34;3211,19;454
2775;2023-02-03 00:00:00,000;"SO79080";31,3;616,1;584,8;215
2776;2023-02-03 00:00:00,000;"SO79076";475,25;5154,97;4679,72;575
2777;2023-02-05 00:00:00,000;"SO79086";196,5;4402,54;4206,04;589
2778;2023-02-03 00:00:00,000;"SO79075";16,2;119,84;103,64;162
2779;2023-02-04 00:00:00,000;"SO79083";7,65;529,2;521,55;618
2780;2023-02-04 00:00:00,000;"SO79084";186,4;1746,46;1560,06;14
2781;2023-02-04 00:00:00,000;"SO79081";12,3;118,72;106,42;161
2782;2023-02-04 00:00:00,000;"SO79085";196,65;5831,55;5634,9;654
2783;2023-02-07 00:00:00,000;"SO79094";293,75;5160,03;4866,28;383
2784;2023-02-08 00:00:00,000;"SO79098";8,4;202,02;193,62;202
2785;2023-02-08 00:00:00,000;"SO79097";16,7;454,52;437,82;29
2786;2023-02-08 00:00:00,000;"SO79095";155,95;3073,53;2917,58;546
2787;2023-02-08 00:00:00,000;"SO79096";78,85;645,9;567,05;164
2788;2023-02-08 00:00:00,000;"SO79099";267;5777,38;5510,38;581
2789;2023-02-08 00:00:00,000;"SO79100";293,6;3720,68;3427,08;490
2790;2023-02-09 00:00:00,000;"SO79102";22,5;171,6;149,1;374
2791;2023-02-10 00:00:00,000;"SO79103";129,25;3778,93;3649,68;515
2792;2023-02-10 00:00:00,000;"SO79104";399,2;5569,84;5170,64;192
2793;2023-02-11 00:00:00,000;"SO79105";183;4637,74;4454,74;368
2794;2023-02-09 00:00:00,000;"SO79101";454,35;6055,66;5601,31;607
2795;2023-02-11 00:00:00,000;"SO79113";415,25;6511,16;6095,91;274
2796;2023-02-11 00:00:00,000;"SO79107";4,1;125,28;121,18;522
2797;2023-02-11 00:00:00,000;"SO79111";45,15;1021,67;976,52;324
2798;2023-02-11 00:00:00,000;"SO79108";73,5;552,9;479,4;386
2799;2023-02-11 00:00:00,000;"SO79110";9,6;175,5;165,9;398
2800;2023-02-11 00:00:00,000;"SO79106";114,2;1561,98;1447,78;334
2801;2023-02-11 00:00:00,000;"SO79109";20,4;1029,25;1008,85;42
2802;2023-02-11 00:00:00,000;"SO79112";139,3;957,96;818,66;495
2803;2023-02-12 00:00:00,000;"SO79114";225,15;2078,68;1853,53;521
2804;2023-02-12 00:00:00,000;"SO79115";176,85;2807,76;2630,91;686
2805;2023-02-13 00:00:00,000;"SO79116";284,8;3522,25;3237,45;663
2806;2023-02-13 00:00:00,000;"SO79118";555,6;8655,28;8099,68;326
2807;2023-02-04 00:00:00,000;"SO79082";32,3;281,79;249,49;463
2808;2023-02-05 00:00:00,000;"SO79088";39,6;1130,19;1090,59;48
2809;2023-02-14 00:00:00,000;"SO79120";13,25;1151,5;1138,25;294
2810;2023-02-05 00:00:00,000;"SO79087";15,9;158,4;142,5;179
2811;2023-02-14 00:00:00,000;"SO79123";430,85;5444,97;5014,12;81
2812;2023-02-06 00:00:00,000;"SO79091";232,65;3947,14;3714,49;361
2813;2023-02-14 00:00:00,000;"SO79121";34,9;671,31;636,41;621
2814;2023-02-05 00:00:00,000;"SO79089";47,05;466,67;419,62;123
2815;2023-02-13 00:00:00,000;"SO79117";267,9;4079,94;3812,04;352
2816;2023-02-05 00:00:00,000;"SO79090";317,05;4007,2;3690,15;440
2817;2023-02-14 00:00:00,000;"SO79122";58,55;1453,99;1395,44;690
2818;2023-02-14 00:00:00,000;"SO79119";61,3;1676,81;1615,51;645
2819;2023-02-15 00:00:00,000;"SO79126";76,65;1890,57;1813,92;634
2820;2023-02-06 00:00:00,000;"SO79092";467,7;7014,32;6546,62;327
2821;2023-02-07 00:00:00,000;"SO79093";366,05;3161,36;2795,31;411
2822;2023-02-16 00:00:00,000;"SO79127";384,6;5818,05;5433,45;487
2823;2023-02-15 00:00:00,000;"SO79124";122,45;2362,94;2240,49;308
2824;2023-02-16 00:00:00,000;"SO79129";608;7815,53;7207,53;382
2825;2023-02-15 00:00:00,000;"SO79125";306,75;4259,41;3952,66;455
2827;2023-02-17 00:00:00,000;"SO79131";9,6;125,08;115,48;420
2828;2023-02-17 00:00:00,000;"SO79130";47,85;350,54;302,69;550
2829;2023-02-18 00:00:00,000;"SO79136";466,4;6095,25;5628,85;498
2830;2023-02-18 00:00:00,000;"SO79135";16,2;140;123,8;313
2831;2023-02-18 00:00:00,000;"SO79133";37,1;826,2;789,1;612
2832;2023-02-18 00:00:00,000;"SO79134";25,8;663,14;637,34;364
2833;2023-02-19 00:00:00,000;"SO79137";34,55;870,75;836,2;541
2834;2023-02-18 00:00:00,000;"SO79132";458,45;4020,09;3561,64;412
2835;2023-02-20 00:00:00,000;"SO79138";170;3778,82;3608,82;68
2836;2023-02-20 00:00:00,000;"SO79139";391,15;3369,28;2978,13;615
2837;2023-02-21 00:00:00,000;"SO79140";426,15;6628,66;6202,51;613
2838;2023-02-21 00:00:00,000;"SO79145";64,85;942,99;878,14;313
2839;2023-02-21 00:00:00,000;"SO79143";8,35;132,25;123,9;241
2840;2023-02-21 00:00:00,000;"SO79142";7,2;173,68;166,48;677
2841;2023-02-21 00:00:00,000;"SO79141";29;225;196;450
2843;2023-02-22 00:00:00,000;"SO79146";75,95;1650,86;1574,91;321
2844;2023-02-22 00:00:00,000;"SO79149";582;9024,1;8442,1;47
2845;2023-02-22 00:00:00,000;"SO79148";17,25;229,5;212,25;104
2846;2023-02-22 00:00:00,000;"SO79147";402,35;5270,02;4867,67;406
2847;2023-02-24 00:00:00,000;"SO79151";361,9;4144,89;3782,99;437
2848;2023-02-24 00:00:00,000;"SO79150";29,4;337,01;307,61;95
2849;2023-02-24 00:00:00,000;"SO79152";364,2;4525,29;4161,09;382
2850;2023-02-25 00:00:00,000;"SO79156";130,5;1584,27;1453,77;681
2851;2023-02-25 00:00:00,000;"SO79153";28,2;463,94;435,74;604
2852;2023-02-25 00:00:00,000;"SO79154";25,05;339,24;314,19;48
2853;2023-02-25 00:00:00,000;"SO79157";284,75;3566,56;3281,81;357
2854;2023-02-25 00:00:00,000;"SO79158";516,95;4410,63;3893,68;429
2855;2023-02-25 00:00:00,000;"SO79155";43,5;272,25;228,75;159
2856;2023-02-26 00:00:00,000;"SO79160";497,3;6531,49;6034,19;551
2857;2023-02-26 00:00:00,000;"SO79159";183,55;2894,37;2710,82;148
2858;2023-02-28 00:00:00,000;"SO79161";439,35;4336,83;3897,48;677
2859;2023-02-28 00:00:00,000;"SO79165";44;817,14;773,14;568
2860;2023-02-28 00:00:00,000;"SO79164";65,75;670,96;605,21;533
2861;2023-02-28 00:00:00,000;"SO79162";43,5;261;217,5;633
2862;2023-03-02 00:00:00,000;"SO79444";62,7;1079,71;1017,01;404
2863;2023-03-02 00:00:00,000;"SO79447";16,8;578,2;561,4;47
2864;2023-03-03 00:00:00,000;"SO79448";8,2;245,92;237,72;260
2865;2023-03-02 00:00:00,000;"SO79446";41,5;1224,22;1182,72;44
2866;2023-03-03 00:00:00,000;"SO79463";42,3;341,27;298,97;54
2867;2023-03-03 00:00:00,000;"SO79458";17,8;117,12;99,32;5
2868;2023-03-03 00:00:00,000;"SO79461";8,9;365,12;356,22;668
2869;2023-03-03 00:00:00,000;"SO79455";4,1;107,06;102,96;48
2870;2023-03-03 00:00:00,000;"SO79450";433,6;2775,01;2341,41;34
2872;2023-03-03 00:00:00,000;"SO79451";50,6;608,03;557,43;674
2874;2023-03-03 00:00:00,000;"SO79456";62,15;522,25;460,1;14
2876;2023-03-03 00:00:00,000;"SO79462";8,9;96;87,1;175
2877;2023-03-03 00:00:00,000;"SO79464";681,2;7203,44;6522,24;226
2878;2023-03-03 00:00:00,000;"SO79454";37,65;481,46;443,81;590
2879;2023-03-03 00:00:00,000;"SO79460";16;1215,08;1199,08;660
2880;2023-03-03 00:00:00,000;"SO79449";6,8;240,75;233,95;565
2881;2023-03-05 00:00:00,000;"SO79465";390,8;5802,31;5411,51;609
2882;2023-03-03 00:00:00,000;"SO79452";8,35;170,82;162,47;362
2883;2023-03-06 00:00:00,000;"SO79468";170,65;3628,15;3457,5;396
2884;2023-03-06 00:00:00,000;"SO79470";39,15;484,58;445,43;576
2885;2023-03-06 00:00:00,000;"SO79469";35,6;199,68;164,08;162
2886;2023-03-06 00:00:00,000;"SO79467";402,7;2774,51;2371,81;284
2887;2023-03-06 00:00:00,000;"SO79466";25,55;490,31;464,76;656
2888;2023-03-06 00:00:00,000;"SO79471";13,4;770,14;756,74;62
2889;2023-03-06 00:00:00,000;"SO79472";286;2422,73;2136,73;398
2890;2023-02-28 00:00:00,000;"SO79166";199;4114,44;3915,44;486
2892;2023-02-28 00:00:00,000;"SO79163";85,1;994,51;909,41;598
2893;2023-03-07 00:00:00,000;"SO79476";204,55;2025;1820,45;32
2894;2023-03-01 00:00:00,000;"SO79169";160,15;4438,79;4278,64;338
2895;2023-02-28 00:00:00,000;"SO79167";385,7;4376,46;3990,76;104
2896;2023-03-01 00:00:00,000;"SO79168";38,9;581,44;542,54;517
2897;2023-03-08 00:00:00,000;"SO79477";86,8;1104,56;1017,76;457
2898;2023-03-02 00:00:00,000;"SO79170";239,7;1761,68;1521,98;558
2899;2023-03-07 00:00:00,000;"SO79473";297,4;5005,8;4708,4;438
2900;2023-03-07 00:00:00,000;"SO79474";41,55;351,56;310,01;155
2901;2023-03-02 00:00:00,000;"SO79445";26,6;542,91;516,31;548
2902;2023-03-02 00:00:00,000;"SO79443";6,95;85,68;78,73;443
2903;2023-03-09 00:00:00,000;"SO79479";541;8645,97;8104,97;502
2904;2023-03-09 00:00:00,000;"SO79480";445,25;4631,61;4186,36;2
2905;2023-03-09 00:00:00,000;"SO79481";420,6;6779,65;6359,05;583
2906;2023-03-10 00:00:00,000;"SO79482";155,1;874,38;719,28;40
2907;2023-03-08 00:00:00,000;"SO79478";40,65;192,74;152,09;569
2908;2023-03-10 00:00:00,000;"SO79484";507,45;6829,56;6322,11;341
2909;2023-03-10 00:00:00,000;"SO79483";137,35;2388,42;2251,07;522
2910;2023-03-12 00:00:00,000;"SO79485";526,2;6762,87;6236,67;244
2911;2023-03-12 00:00:00,000;"SO79488";391,4;3960,28;3568,88;414
2912;2023-03-12 00:00:00,000;"SO79486";44,9;820,73;775,83;610
2913;2023-03-13 00:00:00,000;"SO79490";629,5;8067,48;7437,98;691
2914;2023-03-12 00:00:00,000;"SO79487";40,95;623,98;583,03;437
2915;2023-03-13 00:00:00,000;"SO79489";66,05;1092,68;1026,63;643
2917;2023-03-14 00:00:00,000;"SO79492";113,2;2630,76;2517,56;93
2918;2023-03-15 00:00:00,000;"SO79495";167,35;3567,63;3400,28;235
2919;2023-03-15 00:00:00,000;"SO79494";187,8;3160,13;2972,33;529
2920;2023-03-16 00:00:00,000;"SO79496";413,55;5178,99;4765,44;628
2921;2023-03-15 00:00:00,000;"SO79493";92,3;704,84;612,54;182
2922;2023-03-16 00:00:00,000;"SO79497";160,4;1014,68;854,28;368
2923;2023-03-17 00:00:00,000;"SO79498";580,15;8519,41;7939,26;434
2924;2023-03-17 00:00:00,000;"SO79499";175,05;2781,43;2606,38;43
2925;2023-03-18 00:00:00,000;"SO79501";457,55;4535,86;4078,31;482
2926;2023-03-18 00:00:00,000;"SO79500";8,4;257,29;248,89;342
2927;2023-04-05 00:00:00,000;"SO86960";201,65;3226,73;3025,08;661
2928;2023-04-05 00:00:00,000;"SO86961";14,4;198,73;184,33;576
2929;2023-04-05 00:00:00,000;"SO86964";541,05;11245,17;10704,12;361
2930;2023-04-05 00:00:00,000;"SO86962";4,2;196,56;192,36;49
2931;2023-04-06 00:00:00,000;"SO86965";213,95;3531,78;3317,83;632
2932;2023-04-05 00:00:00,000;"SO86963";12,6;211,12;198,52;532
2933;2023-04-06 00:00:00,000;"SO86966";251,1;3547,39;3296,29;540
2934;2023-04-06 00:00:00,000;"SO86967";407,05;8898,56;8491,51;649
2935;2023-04-10 00:00:00,000;"SO86980";398,3;6868,47;6470,17;671
2936;2023-04-10 00:00:00,000;"SO86978";22,5;175,35;152,85;452
2937;2023-04-10 00:00:00,000;"SO86975";4,1;109,18;105,08;581
2938;2023-04-10 00:00:00,000;"SO86977";60,2;563,16;502,96;132
2939;2023-04-10 00:00:00,000;"SO86979";113,05;3285,59;3172,54;551
2940;2023-04-10 00:00:00,000;"SO86976";135,2;2646,37;2511,17;149
2941;2023-04-11 00:00:00,000;"SO86981";726,5;12671,88;11945,38;608
2943;2023-04-12 00:00:00,000;"SO86987";529,65;10177,65;9648;231
2944;2023-04-12 00:00:00,000;"SO86985";207,8;3203,36;2995,56;548
2945;2023-04-12 00:00:00,000;"SO86984";122,05;2232,87;2110,82;25
2946;2023-04-12 00:00:00,000;"SO86986";96,85;1278,17;1181,32;1
2947;2023-04-12 00:00:00,000;"SO86983";111,55;1433,07;1321,52;494
2948;2023-04-13 00:00:00,000;"SO86988";658,35;10384,21;9725,86;283
2949;2023-04-14 00:00:00,000;"SO86991";159,55;2740,71;2581,16;683
2950;2023-04-14 00:00:00,000;"SO86990";12,1;394,86;382,76;688
2952;2023-04-16 00:00:00,000;"SO86993";506,25;10265,52;9759,27;687
2953;2023-04-17 00:00:00,000;"SO86994";381,8;7622,28;7240,48;109
2954;2023-04-14 00:00:00,000;"SO86992";532,75;9868,11;9335,36;468
2955;2023-04-17 00:00:00,000;"SO86995";116,6;2560,92;2444,32;227
2956;2023-04-17 00:00:00,000;"SO86996";482,1;6469,01;5986,91;511
2957;2023-04-17 00:00:00,000;"SO86997";48;864,61;816,61;339
2958;2023-04-07 00:00:00,000;"SO86968";214,7;4085,41;3870,71;148
2959;2023-04-08 00:00:00,000;"SO86970";522,45;6462,28;5939,83;198
2960;2023-04-09 00:00:00,000;"SO86972";337,1;6838,3;6501,2;397
2961;2023-04-08 00:00:00,000;"SO86971";208,15;3089,64;2881,49;218
2962;2023-04-07 00:00:00,000;"SO86969";309,55;6260;5950,45;257
2963;2023-04-09 00:00:00,000;"SO86973";94,2;1366,35;1272,15;596
2964;2023-04-09 00:00:00,000;"SO86974";563,3;9964,69;9401,39;80
2965;2023-05-23 00:00:00,000;"SO87392";16,7;95,12;78,42;217
2966;2023-05-24 00:00:00,000;"SO87396";159,15;1968,06;1808,91;337
2967;2023-05-26 00:00:00,000;"SO87398";594,4;9144,54;8550,14;188
2968;2023-05-25 00:00:00,000;"SO87397";200;3073,22;2873,22;481
2969;2023-05-27 00:00:00,000;"SO87400";583,8;10776,81;10193,01;429
2970;2023-05-26 00:00:00,000;"SO87399";183,95;2725,11;2541,16;589
2971;2023-05-27 00:00:00,000;"SO87401";15,9;163,8;147,9;222
2972;2023-05-29 00:00:00,000;"SO87410";216,8;3734,71;3517,91;93
2973;2023-05-30 00:00:00,000;"SO87415";149,45;2604,72;2455,27;473
2974;2023-05-30 00:00:00,000;"SO87416";603,55;9681;9077,45;508
2975;2023-05-30 00:00:00,000;"SO87413";358,8;5134,98;4776,18;630
2976;2023-05-29 00:00:00,000;"SO87411";224,6;3852,36;3627,76;23
2977;2023-05-30 00:00:00,000;"SO87414";8,35;236,31;227,96;614
2978;2023-05-30 00:00:00,000;"SO87412";12,6;97,44;84,84;616
2979;2023-06-01 00:00:00,000;"SO87417";305,6;4832,26;4526,66;471
2980;2023-06-01 00:00:00,000;"SO87422";646,6;10131,84;9485,24;486
2981;2023-06-01 00:00:00,000;"SO87420";15,7;326,9;311,2;53
2982;2023-06-01 00:00:00,000;"SO87421";102,3;1185,3;1083;500
2983;2023-06-01 00:00:00,000;"SO87419";137,2;1646,65;1509,45;331
2985;2023-06-02 00:00:00,000;"SO87424";150,4;2015,94;1865,54;16
2986;2023-06-02 00:00:00,000;"SO87423";89,9;1515,36;1425,46;557
2987;2023-06-03 00:00:00,000;"SO87427";341,1;3514,32;3173,22;619
2988;2023-06-03 00:00:00,000;"SO87431";44,1;690,52;646,42;434
2990;2023-06-04 00:00:00,000;"SO87434";373,75;5854,93;5481,18;158
2991;2023-06-03 00:00:00,000;"SO87425";130,65;2336,79;2206,14;516
2992;2023-06-03 00:00:00,000;"SO87429";51,6;1208,18;1156,58;19
2993;2023-06-03 00:00:00,000;"SO87432";126,05;2336,42;2210,37;505
2994;2023-06-03 00:00:00,000;"SO87428";48,05;691,91;643,86;207
2995;2023-06-03 00:00:00,000;"SO87430";8,35;123,05;114,7;360
2996;2023-06-03 00:00:00,000;"SO87426";20,4;227,25;206,85;76
2997;2023-06-05 00:00:00,000;"SO87437";13,6;238,5;224,9;195
2998;2023-06-05 00:00:00,000;"SO87436";147,25;2069,79;1922,54;364
2999;2023-06-06 00:00:00,000;"SO87439";507,6;9039,77;8532,17;207
3000;2023-06-05 00:00:00,000;"SO87435";506,25;9841,53;9335,28;23
3001;2023-06-05 00:00:00,000;"SO87438";291,05;5843,53;5552,48;630
3002;2023-06-07 00:00:00,000;"SO87440";163,4;2686,12;2522,72;687
3003;2023-05-27 00:00:00,000;"SO87402";91,1;2176,38;2085,28;671
3004;2023-06-08 00:00:00,000;"SO87445";110,65;1109,3;998,65;348
3005;2023-06-08 00:00:00,000;"SO87444";77;2378,09;2301,09;203
3006;2023-05-28 00:00:00,000;"SO87409";530,05;6833,8;6303,75;360
3007;2023-06-09 00:00:00,000;"SO87447";664,4;9893,76;9229,36;597
3008;2023-05-28 00:00:00,000;"SO87406";13,4;997,69;984,29;374
3009;2023-06-08 00:00:00,000;"SO87442";18,7;457,54;438,84;126
3010;2023-05-28 00:00:00,000;"SO87404";19;1081,9;1062,9;649
3011;2023-05-28 00:00:00,000;"SO87403";511;9017,58;8506,58;69
3013;2023-06-07 00:00:00,000;"SO87441";462,25;7392,94;6930,69;620
3014;2023-06-08 00:00:00,000;"SO87446";28,05;371,8;343,75;242
3015;2023-06-08 00:00:00,000;"SO87443";298,55;4018,97;3720,42;131
3016;2023-05-28 00:00:00,000;"SO87405";17,25;245,25;228;213
3017;2023-05-28 00:00:00,000;"SO87407";25,2;300,16;274,96;166
3018;2023-06-09 00:00:00,000;"SO87449";119,35;2570,05;2450,7;581
3019;2023-06-09 00:00:00,000;"SO87448";76,35;671,8;595,45;138
3020;2023-06-10 00:00:00,000;"SO87451";398,45;6613,03;6214,58;50
3021;2023-06-11 00:00:00,000;"SO87454";437;9132,09;8695,09;200
3022;2023-06-09 00:00:00,000;"SO87450";638;10787,41;10149,41;185
