id;vendas_id;produto_id;item_quantidade;valor_unitario;"valor_bruto "
27001;2186;18;2;172,28;344,56
27196;2187;18;2;170,82;341,64
27282;2197;18;2;148,92;297,84
28098;2255;18;2;178,12;356,24
28238;2261;18;2;167,9;335,8
29079;2303;18;2;172,28;344,56
29691;2341;18;2;164,98;329,96
29796;2352;18;2;151,84;303,68
30159;2372;18;2;182,5;365
30424;2384;18;2;150,38;300,76
31727;2436;18;2;164,98;329,96
31824;2442;18;2;181,04;362,08
32367;2472;18;2;156,22;312,44
32421;2475;18;2;169,36;338,72
32492;2479;18;2;175,2;350,4
32967;2498;18;2;176,66;353,32
33400;2519;18;2;170,82;341,64
33539;2524;18;2;176,66;353,32
34080;2551;18;2;163,52;327,04
34449;2568;18;2;176,66;353,32
34608;2581;18;2;163,52;327,04
34771;2592;18;2;150,38;300,76
34963;2601;18;2;157,68;315,36
35857;2635;18;2;170,82;341,64
36887;2682;18;2;147,46;294,92
36940;2681;18;2;148,92;297,84
37242;2702;18;2;163,52;327,04
37290;2705;18;2;176,66;353,32
37750;2723;18;2;175,2;350,4
37859;2726;18;2;166,44;332,88
37930;2730;18;2;160,6;321,2
38042;2734;18;2;182,5;365
38475;2756;18;2;166,44;332,88
38677;2776;18;2;176,66;353,32
38731;2782;18;2;170,82;341,64
39112;2797;18;2;159,14;318,28
39300;2811;18;2;182,5;365
39624;2846;18;2;163,52;327,04
39750;2853;18;2;166,44;332,88
40029;2877;18;2;156,22;312,44
40241;2904;18;2;163,52;327,04
40755;1119;18;2;156,22;312,44
41261;1148;18;2;166,44;332,88
42185;2959;18;2;172,28;344,56
42939;593;18;2;176,66;353,32
43628;714;18;2;169,36;338,72
44151;806;18;2;178,12;356,24
44492;856;18;2;176,66;353,32
44528;876;18;2;151,84;303,68
44675;969;18;2;147,46;294,92
45083;3042;18;2;176,66;353,32
45343;3058;18;2;175,2;350,4
45414;2968;18;2;175,2;350,4
46366;3018;18;2;148,92;297,84
46398;3022;18;2;173,74;347,48
46918;169;18;2;173,74;347,48
47005;276;18;2;163,52;327,04
47451;241;18;2;169,36;338,72
48267;388;18;2;176,66;353,32
49208;3179;18;2;151,84;303,68
49480;3141;18;2;164,98;329,96
50046;3180;18;2;147,46;294,92
50058;3178;18;2;147,46;294,92
50664;3238;18;2;159,14;318,28
50841;3222;18;2;172,28;344,56
50981;3241;18;2;169,36;338,72
51153;3260;18;2;178,12;356,24
51246;3265;18;2;169,36;338,72
51431;3347;18;2;154,76;309,52
51633;3366;18;2;175,2;350,4
51687;3373;18;2;151,84;303,68
52068;3381;18;2;148,92;297,84
52256;3399;18;2;179,58;359,16
52481;3068;18;2;163,52;327,04
52596;3069;18;2;160,6;321,2
52851;3086;18;2;147,46;294,92
53208;3290;18;2;169,36;338,72
53562;3312;18;2;182,5;365
53805;3311;18;2;156,22;312,44
54321;3332;18;2;175,2;350,4
54432;3421;18;2;162,06;324,12
54637;3426;18;2;150,38;300,76
35;4;25;2;107,06;214,12
357;43;25;2;119,78;239,56
934;98;25;2;121,9;243,8
1100;110;25;2;129,32;258,64
1954;200;25;2;132,5;265
2058;224;25;2;128,26;256,52
2421;298;25;2;116,6;233,2
2484;306;25;2;124,02;248,04
3261;416;25;2;122,96;245,92
3319;422;25;2;119,78;239,56
3352;428;25;2;119,78;239,56
4516;536;25;2;131,44;262,88
4650;550;25;2;114,48;228,96
4815;569;25;2;121,9;243,8
5131;613;25;2;119,78;239,56
6116;785;25;2;117,66;235,32
6563;857;25;2;128,26;256,52
6657;893;25;2;118,72;237,44
7674;991;25;2;125,08;250,16
8069;1023;25;2;132,5;265
8146;1031;25;2;107,06;214,12
8156;1035;25;2;120,84;241,68
8487;1056;25;2;120,84;241,68
8578;1064;25;2;112,36;224,72
8684;1069;25;2;108,12;216,24
8767;1076;25;2;129,32;258,64
8946;1082;25;2;119,78;239,56
9025;1083;25;2;124,02;248,04
9146;1089;25;2;124,02;248,04
9283;1098;25;2;109,18;218,36
9458;1104;25;2;121,9;243,8
9732;1129;25;2;125,08;250,16
9758;1130;25;2;129,32;258,64
9854;1141;25;2;124,02;248,04
10063;1149;25;2;109,18;218,36
10195;1165;25;2;125,08;250,16
10751;1218;25;2;122,96;245,92
11156;1238;25;2;110,24;220,48
11345;1245;25;2;116,6;233,2
11767;1263;25;2;129,32;258,64
11918;1271;25;2;113,42;226,84
12376;1294;25;2;111,3;222,6
12441;1296;25;2;116,6;233,2
12688;1304;25;2;125,08;250,16
12776;1313;25;2;108,12;216,24
13089;1328;25;2;120,84;241,68
13290;1336;25;2;119,78;239,56
13553;1347;25;2;115,54;231,08
13625;1350;25;2;121,9;243,8
13725;1356;25;2;122,96;245,92
13948;1371;25;2;118,72;237,44
14170;1378;25;2;128,26;256,52
14400;1391;25;2;118,72;237,44
14721;1410;25;2;109,18;218,36
15130;1432;25;2;126,14;252,28
15274;1437;25;2;114,48;228,96
15352;1441;25;2;108,12;216,24
15544;1450;25;2;121,9;243,8
15599;1452;25;2;106;212
16336;1493;25;2;108,12;216,24
16497;1501;25;2;128,26;256,52
16739;1515;25;2;130,38;260,76
16913;1522;25;2;113,42;226,84
16970;1529;25;2;111,3;222,6
17665;1565;25;2;117,66;235,32
19640;1683;25;2;128,26;256,52
19749;1696;25;2;120,84;241,68
19932;1699;25;2;110,24;220,48
20206;1726;25;2;112,36;224,72
20605;1750;25;2;121,9;243,8
20700;1756;25;2;122,96;245,92
21489;1801;25;2;106;212
21595;1808;25;2;114,48;228,96
21723;1818;25;2;130,38;260,76
22080;1854;25;2;122,96;245,92
22172;1867;25;2;128,26;256,52
22272;1868;25;2;132,5;265
22913;1915;25;2;111,3;222,6
23001;1919;25;2;107,06;214,12
23331;1946;25;2;121,9;243,8
23479;1962;25;2;108,12;216,24
23878;2000;25;2;126,14;252,28
24707;2058;25;2;107,06;214,12
24771;2066;25;2;121,9;243,8
25902;2131;25;2;119,78;239,56
26282;2152;25;2;129,32;258,64
26533;2160;25;2;107,06;214,12
26731;2171;25;2;117,66;235,32
26929;2176;25;2;127,2;254,4
27022;2182;25;2;115,54;231,08
27134;2188;25;2;118,72;237,44
28156;2259;25;2;128,26;256,52
28476;2272;25;2;115,54;231,08
28824;2290;25;2;129,32;258,64
28867;2294;25;2;126,14;252,28
29020;2302;25;2;128,26;256,52
29145;2304;25;2;118,72;237,44
29989;2362;25;2;112,36;224,72
30234;2380;25;2;110,24;220,48
30541;2391;25;2;117,66;235,32
30865;2402;25;2;116,6;233,2
30884;2404;25;2;114,48;228,96
31465;2428;25;2;110,24;220,48
31725;2436;25;2;117,66;235,32
32057;2447;25;2;115,54;231,08
32406;2475;25;2;122,96;245,92
32712;2489;25;2;129,32;258,64
33304;2514;25;2;109,18;218,36
33311;2515;25;2;131,44;262,88
33667;2530;25;2;117,66;235,32
33810;2539;25;2;132,5;265
34842;2596;25;2;117,66;235,32
35469;2617;25;2;132,5;265
36844;2683;25;2;120,84;241,68
37076;2688;25;2;108,12;216,24
37427;2709;25;2;125,08;250,16
37503;2712;25;2;119,78;239,56
38008;2732;25;2;118,72;237,44
38574;2764;25;2;131,44;262,88
38666;2776;25;2;106;212
38766;2777;25;2;127,2;254,4
39407;2824;25;2;125,08;250,16
39495;2829;25;2;114,48;228,96
39825;2856;25;2;107,06;214,12
39973;2864;25;2;122,96;245,92
40372;2910;25;2;129,32;258,64
40909;1128;25;2;106;212
40935;1138;25;2;106;212
41031;1140;25;2;132,5;265
41240;1151;25;2;109,18;218,36
41372;1166;25;2;111,3;222,6
41928;1219;25;2;116,6;233,2
42333;2940;25;2;132,5;265
42522;2943;25;2;127,2;254,4
43057;612;25;2;114,48;228,96
44042;786;25;2;107,06;214,12
44489;856;25;2;128,26;256,52
44583;894;25;2;106;212
45261;3053;25;2;129,32;258,64
45483;2967;25;2;112,36;224,72
45713;2976;25;2;131,44;262,88
46034;2990;25;2;106;212
46443;3020;25;2;108,12;216,24
46587;3030;25;2;129,32;258,64
46665;3029;25;2;121,9;243,8
47218;199;25;2;116,6;233,2
47322;225;25;2;120,84;241,68
47685;297;25;2;127,2;254,4
47748;307;25;2;117,66;235,32
50097;3186;25;2;128,26;256,52
50206;3209;25;2;119,78;239,56
50389;3207;25;2;106;212
50663;3238;25;2;121,9;243,8
51062;3248;25;2;116,6;233,2
51157;3260;25;2;122,96;245,92
51530;3355;25;2;107,06;214,12
51622;3366;25;2;117,66;235,32
51722;3368;25;2;113,42;226,84
52400;3060;25;2;118,72;237,44
52551;3067;25;2;109,18;218,36
53009;3091;25;2;112,36;224,72
53074;3093;25;2;117,66;235,32
53321;3331;25;2;117,66;235,32
53409;3310;25;2;116,6;233,2
53722;3309;25;2;130,38;260,76
53923;3315;25;2;119,78;239,56
54186;3324;25;2;109,18;218,36
54258;3329;25;2;132,5;265
760;80;15;2;177,02;354,04
1030;102;15;2;180,36;360,72
1347;141;15;2;172,01;344,02
1353;143;15;2;185,37;370,74
1636;167;15;2;173,68;347,36
1955;200;15;2;200,4;400,8
2191;240;15;2;187,04;374,08
2948;375;15;2;182,03;364,06
4598;541;15;2;207,08;414,16
4638;550;15;2;170,34;340,68
4695;558;15;2;185,37;370,74
5039;603;15;2;198,73;397,46
5313;638;15;2;200,4;400,8
5374;641;15;2;172,01;344,02
5594;701;15;2;205,41;410,82
6021;765;15;2;205,41;410,82
6229;807;15;2;177,02;354,04
6398;833;15;2;182,03;364,06
6730;902;15;2;207,08;414,16
6973;922;15;2;175,35;350,7
7547;983;15;2;183,7;367,4
8066;1023;15;2;208,75;417,5
8768;1076;15;2;192,05;384,1
9019;1083;15;2;172,01;344,02
9653;1121;15;2;197,06;394,12
9927;1146;15;2;175,35;350,7
10193;1165;15;2;203,74;407,48
10481;1199;15;2;202,07;404,14
10525;1194;15;2;183,7;367,4
10658;1210;15;2;195,39;390,78
10893;1229;15;2;198,73;397,46
11014;1232;15;2;187,04;374,08
11061;1233;15;2;168,67;337,34
11149;1238;15;2;203,74;407,48
11298;1248;15;2;202,07;404,14
11401;1250;15;2;175,35;350,7
11729;1264;15;2;195,39;390,78
11776;1266;15;2;193,72;387,44
12179;1287;15;2;183,7;367,4
12687;1304;15;2;177,02;354,04
12781;1313;15;2;173,68;347,36
12989;1323;15;2;170,34;340,68
13031;1325;15;2;182,03;364,06
13985;1373;15;2;177,02;354,04
14360;1385;15;2;197,06;394,12
14896;1421;15;2;193,72;387,44
15406;1445;15;2;178,69;357,38
15938;1475;15;2;183,7;367,4
16015;1473;15;2;175,35;350,7
16317;1493;15;2;202,07;404,14
16765;1511;15;2;183,7;367,4
17228;1544;15;2;205,41;410,82
17288;1545;15;2;175,35;350,7
17395;1554;15;2;183,7;367,4
17608;1566;15;2;192,05;384,1
17921;1578;15;2;188,71;377,42
18108;1589;15;2;202,07;404,14
18200;1593;15;2;202,07;404,14
18207;1598;15;2;205,41;410,82
19218;1657;15;2;202,07;404,14
19621;1693;15;2;178,69;357,38
19746;1696;15;2;202,07;404,14
20041;1711;15;2;200,4;400,8
20309;1734;15;2;193,72;387,44
20701;1756;15;2;172,01;344,02
20788;1764;15;2;172,01;344,02
21070;1781;15;2;202,07;404,14
21093;1782;15;2;188,71;377,42
21165;1786;15;2;190,38;380,76
21638;1812;15;2;177,02;354,04
21906;1840;15;2;180,36;360,72
22182;1867;15;2;167;334
22918;1915;15;2;172,01;344,02
22967;1921;15;2;178,69;357,38
22998;1919;15;2;168,67;337,34
24112;2014;15;2;195,39;390,78
24161;2015;15;2;182,03;364,06
24617;2055;15;2;195,39;390,78
24767;2066;15;2;200,4;400,8
25628;2111;15;2;188,71;377,42
25730;2116;15;2;190,38;380,76
26176;2140;15;2;173,68;347,36
26298;2153;15;2;195,39;390,78
26372;2154;15;2;182,03;364,06
27021;2182;15;2;193,72;387,44
27149;2188;15;2;177,02;354,04
27431;2204;15;2;185,37;370,74
27862;2243;15;2;200,4;400,8
28062;2251;15;2;198,73;397,46
28145;2259;15;2;188,71;377,42
28554;2280;15;2;180,36;360,72
29278;2313;15;2;175,35;350,7
29440;2325;15;2;172,01;344,02
29497;2329;15;2;198,73;397,46
29592;2336;15;2;198,73;397,46
30232;2380;15;2;193,72;387,44
30382;2383;15;2;200,4;400,8
30573;2392;15;2;203,74;407,48
30621;2395;15;2;207,08;414,16
30772;2401;15;2;187,04;374,08
31268;2417;15;2;203,74;407,48
31515;2427;15;2;167;334
31576;2432;15;2;168,67;337,34
31819;2442;15;2;190,38;380,76
32256;2461;15;2;187,04;374,08
32488;2479;15;2;177,02;354,04
33014;2498;15;2;202,07;404,14
33279;2512;15;2;188,71;377,42
33492;2524;15;2;200,4;400,8
33565;2528;15;2;200,4;400,8
33826;2540;15;2;173,68;347,36
34607;2581;15;2;193,72;387,44
34653;2586;15;2;167;334
35407;2615;15;2;197,06;394,12
35506;2619;15;2;208,75;417,5
35844;2635;15;2;178,69;357,38
36080;2655;15;2;182,03;364,06
36252;2660;15;2;203,74;407,48
36471;2668;15;2;170,34;340,68
37642;2717;15;2;167;334
38250;2741;15;2;207,08;414,16
38676;2776;15;2;178,69;357,38
39412;2824;15;2;208,75;417,5
39461;2834;15;2;207,08;414,16
39492;2829;15;2;173,68;347,36
40606;2924;15;2;195,39;390,78
40830;1122;15;2;190,38;380,76
41104;1145;15;2;197,06;394,12
41370;1166;15;2;195,39;390,78
41658;1198;15;2;168,67;337,34
41702;1195;15;2;180,36;360,72
41835;1217;15;2;205,41;410,82
42070;2934;15;2;175,35;350,7
42191;2959;15;2;187,04;374,08
42238;2960;15;2;207,08;414,16
42326;2940;15;2;187,04;374,08
42475;2945;15;2;173,68;347,36
42578;2948;15;2;205,41;410,82
42965;602;15;2;202,07;404,14
43239;640;15;2;168,67;337,34
43300;642;15;2;167;334
43520;710;15;2;175,35;350,7
43947;766;15;2;193,72;387,44
44155;806;15;2;192,05;384,1
44324;834;15;2;207,08;414,16
44656;963;15;2;172,01;344,02
44899;923;15;2;167;334
45298;3055;15;2;197,06;394,12
45673;3006;15;2;190,38;380,76
46209;3002;15;2;182,03;364,06
46719;3034;15;2;190,38;380,76
46900;878;15;2;178,69;357,38
47219;199;15;2;170,34;340,68
47455;241;15;2;170,34;340,68
48212;376;15;2;195,39;390,78
48565;3098;15;2;187,04;374,08
48657;3103;15;2;183,7;367,4
48664;3107;15;2;187,04;374,08
49675;3151;15;2;175,35;350,7
50078;3201;15;2;192,05;384,1
50203;3209;15;2;200,4;400,8
50498;3220;15;2;185,37;370,74
50766;3224;15;2;192,05;384,1
51158;3260;15;2;200,4;400,8
51245;3265;15;2;175,35;350,7
51632;3366;15;2;205,41;410,82
52362;3061;15;2;190,38;380,76
52409;3063;15;2;182,03;364,06
52812;3083;15;2;168,67;337,34
53320;3331;15;2;183,7;367,4
53414;3310;15;2;168,67;337,34
53622;3292;15;2;205,41;410,82
53664;3295;15;2;193,72;387,44
1020;102;71;2;151,5;303
1376;139;71;2;153;306
1543;155;71;2;159;318
2877;358;71;2;151,5;303
2994;386;71;2;162;324
3072;392;71;2;169,5;339
3307;422;71;2;187,5;375
3953;483;71;2;178,5;357
4336;513;71;2;151,5;303
4377;517;71;2;153;306
4547;538;71;2;151,5;303
5165;607;71;2;175,5;351
5531;685;71;2;180;360
5705;713;71;2;154,5;309
6194;788;71;2;159;318
6701;895;71;2;165;330
6720;902;71;2;172,5;345
6823;905;71;2;151,5;303
7101;934;71;2;171;342
7189;945;71;2;178,5;357
7491;981;71;2;157,5;315
8137;1031;71;2;169,5;339
8573;1064;71;2;169,5;339
8912;1079;71;2;184,5;369
9877;1141;71;2;181,5;363
10246;1169;71;2;169,5;339
10295;1179;71;2;162;324
10499;1194;71;2;169,5;339
10594;1202;71;2;186;372
11115;1236;71;2;177;354
11416;1250;71;2;171;342
11454;1251;71;2;183;366
11479;1254;71;2;169,5;339
11700;1264;71;2;154,5;309
12014;1274;71;2;157,5;315
12816;1315;71;2;184,5;369
12884;1317;71;2;157,5;315
12983;1323;71;2;177;354
13383;1341;71;2;153;306
13457;1346;71;2;160,5;321
13519;1347;71;2;163,5;327
13586;1349;71;2;150;300
13838;1365;71;2;178,5;357
14048;1375;71;2;175,5;351
14407;1391;71;2;156;312
15845;1465;71;2;151,5;303
15865;1462;71;2;184,5;369
16095;1480;71;2;163,5;327
16357;1497;71;2;151,5;303
16534;1504;71;2;154,5;309
16646;1508;71;2;168;336
17340;1548;71;2;180;360
17499;1557;71;2;186;372
17747;1568;71;2;172,5;345
18145;1590;71;2;166,5;333
18167;1592;71;2;178,5;357
18263;1603;71;2;171;342
18486;1605;71;2;177;354
18662;1619;71;2;183;366
18725;1626;71;2;165;330
19156;1654;71;2;187,5;375
19792;1695;71;2;181,5;363
20620;1753;71;2;166,5;333
20862;1761;71;2;159;318
20923;1767;71;2;163,5;327
21112;1783;71;2;151,5;303
21608;1808;71;2;172,5;345
22045;1852;71;2;163,5;327
22197;1863;71;2;159;318
22743;1904;71;2;183;366
22940;1915;71;2;151,5;303
23094;1927;71;2;168;336
23723;1993;71;2;184,5;369
23775;1996;71;2;159;318
24824;2070;71;2;171;342
24909;2071;71;2;156;312
24954;2073;71;2;187,5;375
25165;2083;71;2;162;324
25569;2108;71;2;186;372
25726;2116;71;2;184,5;369
25845;2123;71;2;159;318
26462;2158;71;2;168;336
26650;2167;71;2;169,5;339
26735;2171;71;2;162;324
27537;2221;71;2;151,5;303
27699;2231;71;2;163,5;327
27956;2247;71;2;184,5;369
28748;2287;71;2;154,5;309
29620;2338;71;2;181,5;363
29629;2339;71;2;178,5;357
30058;2365;71;2;187,5;375
30130;2372;71;2;168;336
30274;2378;71;2;175,5;351
30417;2384;71;2;180;360
30589;2392;71;2;174;348
30729;2399;71;2;174;348
31004;2412;71;2;174;348
31191;2416;71;2;183;366
31343;2421;71;2;175,5;351
31405;2423;71;2;159;318
31563;2432;71;2;165;330
32102;2451;71;2;169,5;339
32320;2466;71;2;162;324
32960;2498;71;2;184,5;369
33287;2512;71;2;157,5;315
33334;2515;71;2;163,5;327
33689;2532;71;2;178,5;357
34262;2555;71;2;160,5;321
34351;2562;71;2;156;312
34477;2568;71;2;169,5;339
35149;2607;71;2;169,5;339
35748;2632;71;2;187,5;375
36271;2661;71;2;186;372
36810;2679;71;2;184,5;369
37249;2702;71;2;150;300
37324;2704;71;2;171;342
37372;2706;71;2;187,5;375
37434;2709;71;2;153;306
38354;2748;71;2;163,5;327
38539;2762;71;2;168;336
38691;2773;71;2;165;330
39237;2806;71;2;166,5;333
39434;2824;71;2;153;306
39588;2837;71;2;178,5;357
40217;2903;71;2;150;300
40269;2905;71;2;165;330
41054;1140;71;2;175,5;351
41423;1168;71;2;177;354
41472;1180;71;2;175,5;351
41676;1195;71;2;157,5;315
41771;1203;71;2;162;324
42292;2964;71;2;175,5;351
42593;2948;71;2;157,5;315
42631;2949;71;2;160,5;321
42656;2954;71;2;166,5;333
42845;571;71;2;156;312
43091;608;71;2;157,5;315
43457;684;71;2;166,5;333
43631;714;71;2;172,5;345
44120;789;71;2;172,5;345
44627;896;71;2;172,5;345
44646;963;71;2;177;354
44749;971;71;2;177;354
45027;935;71;2;160,5;321
45151;3047;71;2;162;324
45361;3058;71;2;157,5;315
45720;2976;71;2;181,5;363
48141;435;71;2;180;360
48258;388;71;2;163,5;327
48336;391;71;2;168;336
48602;3099;71;2;169,5;339
48624;3106;71;2;151,5;303
48720;3110;71;2;165;330
48943;3113;71;2;175,5;351
49119;3133;71;2;159;318
49182;3179;71;2;186;372
49613;3149;71;2;174;348
50249;3204;71;2;178,5;357
51077;3253;71;2;181,5;363
51319;3261;71;2;184,5;369
51380;3267;71;2;163,5;327
51495;3353;71;2;178,5;357
51647;3364;71;2;180;360
52193;3397;71;2;153;306
52333;3061;71;2;150;300
52647;3071;71;2;169,5;339
53449;3301;71;2;171;342
53517;3308;71;2;172,5;345
53616;3292;71;2;177;354
54016;3320;71;2;180;360
54090;3325;71;2;178,5;357
54152;3324;71;2;172,5;345
54219;3328;71;2;156;312
54604;3429;71;2;180;360
54624;3426;71;2;181,5;363
32;4;82;2;170;340
261;24;82;2;146,88;293,76
451;48;82;2;140,08;280,16
694;72;82;2;159,12;318,24
1529;156;82;2;137,36;274,72
1673;168;82;2;156,4;312,8
2446;304;82;2;149,6;299,2
2912;360;82;2;140,08;280,16
3206;414;82;2;145,52;291,04
3424;436;82;2;168,64;337,28
3661;460;82;2;160,48;320,96
3998;482;82;2;164,56;329,12
4102;489;82;2;159,12;318,24
5199;634;82;2;161,84;323,68
5357;646;82;2;146,88;293,76
5458;663;82;2;163,2;326,4
5814;728;82;2;137,36;274,72
6036;771;82;2;136;272
6266;810;82;2;165,92;331,84
6331;826;82;2;159,12;318,24
6849;906;82;2;160,48;320,96
6911;913;82;2;141,44;282,88
7248;954;82;2;137,36;274,72
7462;977;82;2;163,2;326,4
8135;1031;82;2;149,6;299,2
8335;1044;82;2;137,36;274,72
8471;1056;82;2;152,32;304,64
8520;1063;82;2;161,84;323,68
8799;1076;82;2;149,6;299,2
8989;1081;82;2;149,6;299,2
9302;1098;82;2;146,88;293,76
9528;1112;82;2;159,12;318,24
9980;1144;82;2;149,6;299,2
10028;1149;82;2;144,16;288,32
10369;1175;82;2;140,08;280,16
10554;1208;82;2;164,56;329,12
10675;1210;82;2;170;340
10769;1222;82;2;137,36;274,72
11108;1236;82;2;148,24;296,48
11342;1245;82;2;168,64;337,28
11405;1250;82;2;149,6;299,2
12887;1317;82;2;164,56;329,12
12914;1318;82;2;146,88;293,76
13955;1371;82;2;136;272
14021;1375;82;2;145,52;291,04
14138;1378;82;2;167,28;334,56
14206;1380;82;2;170;340
14270;1384;82;2;156,4;312,8
14390;1391;82;2;148,24;296,48
15467;1446;82;2;148,24;296,48
15828;1465;82;2;141,44;282,88
15863;1462;82;2;156,4;312,8
16004;1473;82;2;140,08;280,16
16046;1479;82;2;163,2;326,4
16613;1507;82;2;140,08;280,16
16634;1508;82;2;163,2;326,4
16827;1521;82;2;164,56;329,12
17086;1539;82;2;153,68;307,36
17271;1545;82;2;142,8;285,6
17440;1552;82;2;165,92;331,84
17733;1568;82;2;138,72;277,44
18472;1605;82;2;150,96;301,92
19032;1649;82;2;148,24;296,48
19257;1660;82;2;141,44;282,88
19313;1665;82;2;168,64;337,28
19474;1675;82;2;156,4;312,8
19554;1677;82;2;152,32;304,64
20257;1730;82;2;152,32;304,64
20737;1754;82;2;156,4;312,8
20851;1761;82;2;149,6;299,2
21076;1781;82;2;142,8;285,6
21082;1782;82;2;167,28;334,56
21147;1785;82;2;157,76;315,52
21330;1796;82;2;160,48;320,96
21362;1797;82;2;145,52;291,04
21428;1800;82;2;138,72;277,44
21591;1808;82;2;149,6;299,2
21854;1838;82;2;156,4;312,8
22696;1903;82;2;170;340
22853;1913;82;2;164,56;329,12
23065;1927;82;2;163,2;326,4
23440;1955;82;2;160,48;320,96
23527;1975;82;2;160,48;320,96
23766;1996;82;2;152,32;304,64
23976;2007;82;2;161,84;323,68
24174;2017;82;2;159,12;318,24
24368;2033;82;2;156,4;312,8
24451;2037;82;2;146,88;293,76
24757;2066;82;2;148,24;296,48
24785;2069;82;2;152,32;304,64
25383;2094;82;2;136;272
25533;2105;82;2;144,16;288,32
25915;2131;82;2;146,88;293,76
27072;2184;82;2;150,96;301,92
27173;2187;82;2;149,6;299,2
27384;2206;82;2;163,2;326,4
27828;2241;82;2;140,08;280,16
28025;2248;82;2;140,08;280,16
28034;2253;82;2;157,76;315,52
28193;2258;82;2;165,92;331,84
28647;2283;82;2;137,36;274,72
28774;2289;82;2;152,32;304,64
29213;2309;82;2;152,32;304,64
30138;2372;82;2;159,12;318,24
30712;2398;82;2;150,96;301,92
31246;2418;82;2;142,8;285,6
31487;2426;82;2;160,48;320,96
31562;2432;82;2;160,48;320,96
31890;2443;82;2;150,96;301,92
32023;2448;82;2;165,92;331,84
32266;2461;82;2;145,52;291,04
32363;2472;82;2;160,48;320,96
33129;2506;82;2;141,44;282,88
33333;2515;82;2;168,64;337,28
33724;2535;82;2;142,8;285,6
33959;2548;82;2;153,68;307,36
34357;2562;82;2;161,84;323,68
34693;2587;82;2;145,52;291,04
34930;2600;82;2;163,2;326,4
35887;2634;82;2;157,76;315,52
36133;2657;82;2;167,28;334,56
37636;2717;82;2;155,04;310,08
38029;2734;82;2;152,32;304,64
38107;2737;82;2;146,88;293,76
39190;2805;82;2;161,84;323,68
39347;2825;82;2;150,96;301,92
39559;2837;82;2;160,48;320,96
39934;2894;82;2;157,76;315,52
40021;2877;82;2;157,76;315,52
40260;2905;82;2;149,6;299,2
40470;2917;82;2;148,24;296,48
40705;1113;82;2;164,56;329,12
41157;1150;82;2;159,12;318,24
41205;1151;82;2;148,24;296,48
41546;1174;82;2;136;272
41731;1209;82;2;141,44;282,88
41852;1217;82;2;168,64;337,28
41946;2927;82;2;146,88;293,76
42285;2964;82;2;164,56;329,12
42519;2943;82;2;156,4;312,8
42582;2948;82;2;170;340
43125;635;82;2;160,48;320,96
43283;645;82;2;152,32;304,64
43384;664;82;2;145,52;291,04
43740;727;82;2;142,8;285,6
43962;770;82;2;145,52;291,04
44192;809;82;2;140,08;280,16
44257;825;82;2;144,16;288,32
44775;973;82;2;144,16;288,32
44837;914;82;2;140,08;280,16
45268;3053;82;2;161,84;323,68
45334;3058;82;2;150,96;301,92
45451;2967;82;2;157,76;315,52
45519;2969;82;2;141,44;282,88
45583;3011;82;2;157,76;315,52
45703;2976;82;2;148,24;296,48
46780;3035;82;2;165,92;331,84
46937;880;82;2;167,28;334,56
47710;303;82;2;150,96;301,92
48176;359;82;2;170;340
48929;3113;82;2;168,64;337,28
49489;3139;82;2;155,04;310,08
49714;3160;82;2;155,04;310,08
49770;3164;82;2;152,32;304,64
49931;3175;82;2;155,04;310,08
50011;3177;82;2;144,16;288,32
50714;3221;82;2;144,16;288,32
51194;3254;82;2;168,64;337,28
51308;3261;82;2;156,4;312,8
52146;3395;82;2;137,36;274,72
52303;3407;82;2;155,04;310,08
53520;3308;82;2;156,4;312,8
53547;3312;82;2;141,44;282,88
54587;3429;82;2;153,68;307,36
54622;3426;82;2;167,28;334,56
96;8;49;2;168,3;336,6
426;50;49;2;169,83;339,66
833;85;49;2;153;306
895;93;49;2;188,19;376,38
1153;119;49;2;159,12;318,24
1300;129;49;2;159,12;318,24
3394;434;49;2;183,6;367,2
3872;470;49;2;191,25;382,5
4158;494;49;2;177,48;354,96
4180;499;49;2;183,6;367,2
4438;523;49;2;191,25;382,5
4500;534;49;2;189,72;379,44
4618;549;49;2;156,06;312,12
4629;552;49;2;169,83;339,66
4956;578;49;2;153;306
5042;603;49;2;185,13;370,26
5237;629;49;2;154,53;309,06
5772;720;49;2;188,19;376,38
5777;724;49;2;166,77;333,54
5981;759;49;2;166,77;333,54
6264;810;49;2;183,6;367,2
6919;921;49;2;153;306
7168;948;49;2;171,36;342,72
7309;959;49;2;180,54;361,08
7801;1007;49;2;179,01;358,02
7983;1020;49;2;156,06;312,12
8618;1067;49;2;175,95;351,9
8843;1073;49;2;163,71;327,42
9143;1089;49;2;174,42;348,84
9192;1093;49;2;157,59;315,18
9527;1112;49;2;182,07;364,14
9710;1129;49;2;185,13;370,26
9981;1144;49;2;156,06;312,12
10027;1149;49;2;169,83;339,66
10445;1192;49;2;188,19;376,38
10708;1218;49;2;182,07;364,14
11315;1247;49;2;157,59;315,18
11554;1255;49;2;189,72;379,44
12328;1292;49;2;188,19;376,38
12757;1311;49;2;156,06;312,12
13615;1350;49;2;177,48;354,96
13705;1357;49;2;156,06;312,12
14044;1375;49;2;179,01;358,02
14134;1378;49;2;177,48;354,96
14915;1422;49;2;183,6;367,2
15124;1432;49;2;182,07;364,14
15527;1450;49;2;163,71;327,42
